city,local,total_price,unit_price,layout,area,floor,time
成都,高新,95.0,15967,1室0厅,59.5,31.0,2021-03-18
成都,武侯,235.0,19219,3室1厅,122.28,12.0,2019-11-27
成都,温江,195.0,14692,4室1厅,132.73,33.0,2021-03-31
北京,朝阳,523.0,76912,3室1厅,68.0,18.0,2021-03-19
成都,锦江,70.0,12198,3室1厅,57.39,7.0,2020-11-29
北京,海淀,540.0,87948,2室1厅,61.4,16.0,2021-03-14
上海,徐汇,780.0,128248,2室1厅,60.82,5.0,2021-01-28
上海,闵行,580.0,96378,1室1厅,60.18,18.0,2021-03-21
成都,成华,161.0,20030,2室1厅,80.38,30.0,2021-03-28
成都,龙泉驿,137.0,14837,2室2厅,92.34,6.0,2020-04-12
成都,新津,88.9,10197,2室2厅,87.19,14.0,2021-03-13
成都,温江,41.0,8702,1室1厅,47.12,18.0,2021-02-05
成都,金牛,245.0,21107,3室1厅,116.08,33.0,2021-02-22
成都,成华,146.0,23033,1室1厅,63.39,44.0,2021-03-22
成都,成华,152.0,23618,2室1厅,64.36,32.0,2020-07-26
成都,成华,168.0,23324,2室1厅,72.03,33.0,2021-03-06
北京,海淀,1620.0,101958,3室1厅,158.89,26.0,2021-02-05
北京,朝阳,595.0,89126,2室1厅,66.76,14.0,2021-03-21
苏州,昆山,600.0,28312,4室1厅,211.93,22.0,2021-03-22
北京,昌平,535.0,50813,3室1厅,105.29,7.0,2021-03-26
北京,海淀,550.0,98215,2室1厅,56.0,18.0,2021-02-04
北京,朝阳,778.0,82635,2室1厅,94.15,22.0,2021-03-08
北京,朝阳,860.0,89528,2室1厅,96.06,22.0,2021-03-16
北京,石景山,313.0,44473,2室1厅,70.38,6.0,2021-02-02
南京,鼓楼,770.0,77708,2室1厅,99.09,17.0,2021-03-20
北京,通州,520.0,47887,2室1厅,108.59,18.0,2021-03-13
成都,高新,346.0,27422,4室2厅,126.18,33.0,2021-02-25
上海,松江,510.0,59001,2室2厅,86.44,16.0,2021-03-25
上海,闵行,730.0,76713,2室2厅,95.16,6.0,2021-03-09
上海,宝山,445.0,37336,3室2厅,119.19,6.0,2021-01-17
南京,江宁,273.0,28608,3室1厅,95.43,18.0,2021-01-05
北京,丰台,475.0,49377,3室1厅,96.2,7.0,2020-12-18
北京,朝阳,1650.0,104842,3室2厅,157.38,28.0,2021-03-18
上海,长宁,1880.0,98797,4室3厅,190.29,30.0,2020-12-02
上海,闵行,320.0,61397,2室1厅,52.12,6.0,2021-03-26
上海,浦东,345.0,67291,1室1厅,51.27,6.0,2021-02-22
南京,雨花台,320.0,40989,2室2厅,78.07,18.0,2021-01-18
南京,浦口,169.8,22153,2室2厅,76.65,18.0,2020-11-22
北京,丰台,700.0,66477,3室1厅,105.3,25.0,2021-03-04
上海,宝山,370.0,40380,2室2厅,91.63,6.0,2020-11-27
南京,鼓楼,849.0,59173,3室2厅,143.48,14.0,2021-03-30
上海,闵行,785.0,72277,2室2厅,108.61,11.0,2021-02-28
上海,虹口,1198.0,86907,3室2厅,137.85,11.0,2021-02-22
南京,建邺,199.0,33195,2室1厅,59.95,6.0,2021-02-22
南京,江宁,458.0,32715,3室2厅,140.0,11.0,2019-10-12
南京,秦淮,187.0,33634,2室1厅,55.6,7.0,2021-03-01
成都,成华,256.0,28983,3室1厅,88.33,32.0,2021-01-22
南京,玄武,225.0,39474,2室1厅,57.0,6.0,2021-03-30
南京,雨花台,332.0,37079,2室2厅,89.54,27.0,2020-06-29
成都,武侯,237.0,17940,3室2厅,132.11,16.0,2020-04-18
南京,秦淮,334.0,37622,2室1厅,88.78,11.0,2020-09-28
南京,江宁,265.0,29010,3室2厅,91.35,33.0,2021-03-30
南京,浦口,270.0,25715,4室2厅,105.0,19.0,2021-02-28
上海,浦东,588.0,62322,3室1厅,94.35,6.0,2021-02-28
南京,玄武,1900.0,31133,4室4厅,610.3,3.0,2021-03-30
苏州,姑苏,113.0,21463,2室1厅,52.65,6.0,2021-01-07
北京,石景山,325.0,52889,2室1厅,61.45,6.0,2021-03-09
北京,朝阳,980.0,90641,3室1厅,108.12,6.0,2021-02-26
北京,海淀,775.0,92000,2室1厅,84.24,6.0,2021-03-28
北京,西城,1054.7,179983,2室1厅,58.6,6.0,2021-03-16
苏州,工业园区,485.0,40333,3室2厅,120.25,27.0,2021-03-25
北京,朝阳,850.0,61595,3室2厅,138.0,10.0,2021-01-25
北京,丰台,472.0,68525,1室1厅,68.88,17.0,2020-09-16
北京,朝阳,438.0,77195,2室1厅,56.74,18.0,2019-04-04
北京,石景山,740.0,66836,2室1厅,110.72,27.0,2021-03-03
北京,通州,253.0,37977,1室1厅,66.62,6.0,2021-02-18
成都,锦江,165.0,20924,3室2厅,78.86,34.0,2021-03-24
成都,青白江,72.0,6064,3室2厅,118.74,15.0,2021-01-15
成都,龙泉驿,152.0,17172,3室1厅,88.52,33.0,2021-03-12
上海,闵行,370.0,67890,2室1厅,54.5,6.0,2021-03-16
成都,郫都,107.0,12717,3室2厅,84.14,25.0,2020-09-26
成都,龙泉驿,150.0,16233,3室2厅,92.41,32.0,2021-03-20
南京,秦淮,273.0,46476,3室1厅,58.74,7.0,2021-03-20
成都,温江,107.0,13183,3室1厅,81.17,34.0,2021-03-28
成都,双流,113.0,12713,2室1厅,88.89,17.0,2021-04-03
北京,海淀,672.0,166750,1室1厅,40.3,5.0,2021-03-15
南京,秦淮,179.0,27015,2室1厅,66.26,11.0,2020-08-18
成都,青羊,110.0,12910,3室1厅,85.21,7.0,2021-03-13
成都,郫都,102.8,11639,3室2厅,88.33,26.0,2021-03-14
上海,松江,635.0,47048,3室2厅,134.97,14.0,2021-03-19
成都,成华,133.0,18717,3室1厅,71.06,29.0,2021-03-17
南京,秦淮,185.0,30190,2室1厅,61.28,7.0,2021-03-17
南京,雨花台,138.0,18871,3室2厅,73.13,6.0,2021-03-11
成都,温江,108.8,12294,3室2厅,88.5,33.0,2021-03-03
成都,郫都,133.0,17565,3室2厅,75.72,25.0,2021-03-07
成都,武侯,245.0,27329,3室2厅,89.65,17.0,2021-03-13
成都,龙泉驿,165.0,20487,3室2厅,80.54,34.0,2021-03-23
成都,武侯,105.0,12642,3室1厅,83.06,7.0,2021-03-30
成都,锦江,160.0,31453,1室1厅,50.87,25.0,2021-03-25
北京,石景山,305.0,54426,2室1厅,56.04,6.0,2021-03-29
成都,温江,46.3,9559,1室1厅,48.44,26.0,2020-08-25
成都,天府新区,235.0,23904,3室2厅,98.31,39.0,2021-02-25
成都,武侯,78.0,14440,1室1厅,54.02,15.0,2020-09-11
成都,新都,90.0,13549,2室1厅,66.43,30.0,2021-02-19
成都,青羊,112.0,14753,2室2厅,75.92,23.0,2021-02-24
成都,成华,220.0,23992,3室2厅,91.7,39.0,2021-03-27
成都,天府新区,325.0,34229,2室2厅,94.95,27.0,2021-03-12
成都,金牛,133.0,15030,3室1厅,88.49,18.0,2021-03-22
北京,西城,535.0,83883,1室1厅,63.78,14.0,2021-03-03
苏州,工业园区,495.0,46920,3室2厅,105.5,28.0,2021-03-20
北京,西城,935.0,108759,3室1厅,85.97,6.0,2021-03-08
北京,顺义,340.0,41667,2室2厅,81.6,6.0,2020-06-29
成都,龙泉驿,145.0,11687,3室2厅,124.08,11.0,2020-08-24
成都,武侯,87.0,17817,1室1厅,48.83,11.0,2021-04-01
上海,浦东,560.0,54454,3室2厅,102.84,15.0,2020-06-21
南京,建邺,170.0,30358,1室1厅,56.0,19.0,2018-09-02
成都,武侯,69.0,13509,1室1厅,51.08,10.0,2021-02-26
南京,江宁,192.0,21169,3室2厅,90.7,11.0,2021-01-16
南京,雨花台,329.0,38945,2室2厅,84.48,18.0,2020-10-31
上海,黄浦,2380.0,170366,4室2厅,139.7,32.0,2021-03-06
苏州,工业园区,1066.0,50047,6室2厅,213.0,5.0,2021-04-02
北京,朝阳,540.0,57699,2室1厅,93.59,13.0,2021-01-05
成都,天府新区,248.0,27800,3室2厅,89.21,33.0,2021-02-05
苏州,姑苏,98.0,44872,2室1厅,21.84,2.0,2021-04-01
苏州,相城,245.0,28446,3室2厅,86.13,30.0,2021-03-31
苏州,张家港,123.0,10829,3室2厅,113.59,5.0,2021-03-25
北京,昌平,625.0,41154,3室1厅,151.87,16.0,2021-03-28
苏州,高新,167.66,18044,2室2厅,92.92,18.0,2021-03-23
苏州,相城,229.0,25827,3室2厅,88.67,33.0,2021-03-21
北京,朝阳,670.0,99777,2室1厅,67.15,6.0,2021-03-31
北京,海淀,760.0,92910,3室1厅,81.8,16.0,2021-03-31
苏州,高新,195.0,21854,3室2厅,89.23,18.0,2021-03-21
苏州,姑苏,156.0,23006,2室2厅,67.81,5.0,2020-11-09
苏州,昆山,110.0,12563,2室2厅,87.56,27.0,2021-03-27
北京,海淀,800.0,135364,2室1厅,59.1,16.0,2021-03-31
苏州,工业园区,128.0,25514,2室1厅,50.17,6.0,2021-03-20
北京,东城,1180.0,111669,3室1厅,105.67,12.0,2021-03-21
苏州,相城,375.0,10600,6室2厅,353.79,5.0,2020-08-26
苏州,高新,106.0,24026,1室1厅,44.12,22.0,2019-07-14
苏州,昆山,132.0,15349,2室2厅,86.0,18.0,2021-03-30
苏州,高新,175.0,16596,2室2厅,105.45,5.0,2021-03-06
苏州,姑苏,500.0,40506,3室2厅,123.44,17.0,2021-03-13
苏州,姑苏,214.0,24968,3室1厅,85.71,6.0,2021-03-30
北京,通州,327.0,41646,2室1厅,78.52,6.0,2021-04-02
苏州,相城,206.0,15894,3室1厅,129.61,30.0,2021-03-25
北京,朝阳,590.0,94310,2室1厅,62.56,6.0,2021-03-22
北京,昌平,385.0,34330,3室2厅,112.15,7.0,2018-06-10
苏州,昆山,145.0,14949,2室2厅,97.0,6.0,2021-03-31
苏州,高新,208.6,21889,3室1厅,95.3,18.0,2020-12-21
苏州,吴中,225.0,23438,3室2厅,96.0,25.0,2021-03-23
苏州,昆山,188.0,17553,3室2厅,107.11,26.0,2019-05-06
苏州,昆山,128.0,12674,2室2厅,101.0,16.0,2021-03-30
苏州,工业园区,329.0,36572,2室2厅,89.96,17.0,2020-03-11
苏州,姑苏,129.9,24943,2室1厅,52.08,6.0,2021-03-25
北京,西城,637.0,116774,2室1厅,54.55,6.0,2021-03-29
苏州,吴江,105.0,19352,1室1厅,54.26,27.0,2021-01-13
苏州,相城,116.0,14872,2室2厅,78.0,5.0,2021-03-13
苏州,昆山,156.0,17529,3室1厅,89.0,11.0,2021-03-23
北京,西城,1060.0,153847,3室1厅,68.9,6.0,2021-03-28
北京,海淀,970.0,106232,2室1厅,91.31,17.0,2021-03-07
成都,天府新区,330.0,24398,3室2厅,135.26,29.0,2021-03-31
苏州,姑苏,638.0,44616,3室2厅,143.0,26.0,2020-10-18
苏州,相城,229.0,24106,4室2厅,95.0,34.0,2020-10-20
苏州,姑苏,1650.0,45010,6室3厅,366.59,3.0,2020-10-14
苏州,昆山,168.0,14359,3室2厅,117.0,5.0,2021-03-06
苏州,高新,405.0,30224,3室2厅,134.0,18.0,2020-11-14
苏州,昆山,86.0,8520,2室2厅,100.94,6.0,2021-03-31
苏州,工业园区,499.0,55805,2室2厅,89.42,18.0,2020-06-30
苏州,吴中,223.0,25031,2室2厅,89.09,24.0,2021-03-28
苏州,吴中,288.0,22575,3室1厅,127.58,6.0,2021-03-28
北京,朝阳,1300.0,73323,3室2厅,177.3,15.0,2021-04-02
苏州,昆山,140.0,21075,2室2厅,66.43,34.0,2019-01-16
苏州,昆山,203.5,14821,3室2厅,137.31,37.0,2020-05-21
苏州,高新,179.0,20199,2室2厅,88.62,9.0,2020-12-31
苏州,昆山,152.0,15096,2室2厅,100.69,18.0,2021-03-13
南京,雨花台,170.0,23710,2室1厅,71.7,32.0,2020-08-18
苏州,姑苏,249.0,22193,3室2厅,112.2,39.0,2021-03-15
苏州,工业园区,1040.0,71405,4室2厅,145.65,11.0,2021-03-27
苏州,昆山,460.0,36800,3室2厅,125.0,31.0,2021-03-26
苏州,工业园区,495.0,42673,3室2厅,116.0,30.0,2019-09-14
苏州,高新,170.0,17643,3室2厅,96.36,18.0,2021-03-29
苏州,工业园区,683.0,47494,4室2厅,143.81,18.0,2020-09-17
苏州,工业园区,930.0,50380,4室2厅,184.6,18.0,2020-04-11
苏州,高新,170.0,18955,3室1厅,89.69,21.0,2021-02-20
南京,栖霞,318.0,33780,3室2厅,94.14,20.0,2020-04-23
苏州,姑苏,134.8,28584,2室1厅,47.16,6.0,2021-03-23
苏州,相城,232.0,25870,3室2厅,89.68,34.0,2021-03-18
苏州,昆山,305.0,36345,3室1厅,83.92,6.0,2021-03-12
苏州,昆山,204.0,17697,3室2厅,115.28,6.0,2021-03-12
成都,武侯,249.5,23940,3室2厅,104.22,17.0,2021-03-11
苏州,昆山,215.0,17148,3室2厅,125.38,6.0,2021-03-09
南京,鼓楼,860.0,61508,4室2厅,139.82,11.0,2020-09-13
南京,鼓楼,960.0,69415,3室2厅,138.3,55.0,2021-03-17
上海,松江,889.0,51435,4室2厅,172.84,3.0,2021-03-08
北京,通州,385.0,41124,2室1厅,93.62,7.0,2021-03-06
苏州,吴中,52.8,11810,2室2厅,44.71,22.0,2020-12-12
成都,锦江,120.0,20866,2室1厅,57.51,34.0,2021-03-29
苏州,工业园区,530.0,52658,2室2厅,100.65,20.0,2020-04-18
成都,天府新区,210.0,17838,3室2厅,117.73,11.0,2021-04-02
上海,闵行,480.0,49302,2室2厅,97.36,6.0,2019-08-11
北京,朝阳,298.0,63935,1室1厅,46.61,28.0,2021-03-21
苏州,昆山,245.0,32237,3室1厅,76.0,5.0,2021-03-24
北京,房山,233.0,34985,2室1厅,66.6,6.0,2021-03-17
苏州,高新,145.0,21740,2室2厅,66.7,11.0,2021-03-12
北京,石景山,183.0,28541,1室1厅,64.12,9.0,2021-03-04
北京,昌平,405.0,40798,2室1厅,99.27,29.0,2020-11-26
上海,浦东,265.0,40428,2室2厅,65.55,6.0,2021-03-27
苏州,工业园区,206.5,32046,2室2厅,64.44,6.0,2021-02-17
北京,昌平,538.0,57956,2室1厅,92.83,10.0,2021-03-24
苏州,吴中,618.0,25237,4室2厅,244.88,5.0,2020-12-17
南京,江宁,180.0,21904,3室1厅,82.18,6.0,2021-03-09
北京,朝阳,357.0,51800,2室1厅,68.92,13.0,2021-03-16
南京,浦口,183.0,19388,2室2厅,94.39,11.0,2021-02-20
成都,金牛,170.0,18910,3室1厅,89.9,20.0,2021-03-20
苏州,姑苏,555.0,27830,3室2厅,199.43,3.0,2021-01-28
上海,浦东,270.0,58875,1室1厅,45.86,6.0,2021-03-23
苏州,昆山,128.0,12674,2室2厅,101.0,16.0,2021-03-30
上海,闵行,808.0,93998,2室2厅,85.96,14.0,2021-03-25
北京,海淀,540.0,112688,1室1厅,47.92,16.0,2021-02-15
南京,雨花台,265.0,34190,3室2厅,77.51,6.0,2021-02-01
北京,东城,580.0,64488,2室1厅,89.94,19.0,2021-03-21
南京,建邺,735.0,57243,3室2厅,128.4,18.0,2021-01-14
南京,浦口,175.0,20349,3室2厅,86.0,28.0,2021-03-25
南京,江宁,279.8,23425,3室2厅,119.45,18.0,2021-03-27
南京,建邺,492.0,39906,3室2厅,123.29,19.0,2021-04-02
上海,长宁,369.0,62374,1室1厅,59.16,13.0,2020-12-10
上海,松江,330.0,35870,3室1厅,92.0,11.0,2021-03-17
上海,闵行,296.0,49607,1室1厅,59.67,6.0,2021-03-28
成都,郫都,89.0,12324,2室1厅,72.22,18.0,2021-03-25
南京,江宁,276.0,30010,2室1厅,91.97,27.0,2020-12-26
北京,海淀,630.0,91239,2室1厅,69.05,14.0,2021-03-13
北京,丰台,285.0,50159,1室2厅,56.82,18.0,2021-03-22
北京,朝阳,730.0,75995,2室1厅,96.06,28.0,2021-02-23
苏州,昆山,115.9,17030,2室2厅,68.06,7.0,2021-03-20
北京,海淀,866.0,109801,2室1厅,78.87,20.0,2021-03-15
北京,海淀,689.0,118385,2室1厅,58.2,6.0,2021-03-13
北京,朝阳,850.0,105433,3室1厅,80.62,6.0,2021-03-14
北京,大兴,258.0,39026,2室1厅,66.11,6.0,2021-01-10
南京,建邺,202.0,36496,2室1厅,55.35,6.0,2021-03-26
上海,长宁,660.0,84410,2室1厅,78.19,6.0,2021-03-29
上海,闵行,550.0,58331,3室1厅,94.29,6.0,2021-03-03
北京,昌平,295.0,36724,2室1厅,80.33,6.0,2021-02-06
南京,浦口,245.0,26953,2室2厅,90.9,27.0,2021-01-10
北京,大兴,244.0,54043,1室1厅,45.15,6.0,2021-03-20
南京,江宁,179.0,15665,3室2厅,114.27,5.0,2021-03-27
北京,石景山,288.0,52336,2室1厅,55.03,6.0,2021-03-28
苏州,吴中,338.0,30739,3室2厅,109.96,35.0,2020-01-08
北京,通州,540.0,58537,3室1厅,92.25,27.0,2019-03-27
南京,鼓楼,158.0,26378,2室1厅,59.9,7.0,2021-03-30
苏州,工业园区,460.0,54323,3室2厅,84.68,27.0,2021-03-29
上海,杨浦,555.0,59852,2室1厅,92.73,17.0,2020-12-13
北京,石景山,259.0,40476,2室1厅,63.99,6.0,2021-03-19
上海,嘉定,672.0,59427,3室2厅,113.08,18.0,2021-03-01
上海,奉贤,105.0,20065,2室1厅,52.33,4.0,2021-01-09
上海,嘉定,130.0,33071,1室1厅,39.31,6.0,2020-12-13
北京,丰台,335.0,56096,2室1厅,59.72,6.0,2021-03-26
北京,丰台,518.0,48993,2室1厅,105.73,28.0,2020-11-25
北京,朝阳,475.0,83686,2室1厅,56.76,6.0,2021-03-10
南京,玄武,293.0,35732,3室1厅,82.0,6.0,2020-09-16
南京,江宁,185.0,24051,2室1厅,76.92,16.0,2020-03-16
北京,海淀,850.0,94152,2室1厅,90.28,18.0,2021-03-15
南京,浦口,198.0,22348,3室1厅,88.6,11.0,2021-02-21
上海,金山,118.0,15738,2室2厅,74.98,6.0,2021-01-11
上海,长宁,355.0,62589,1室1厅,56.72,6.0,2021-03-21
南京,栖霞,274.0,29571,3室2厅,92.66,5.0,2021-02-19
南京,玄武,353.0,69915,2室1厅,50.49,7.0,2021-03-27
北京,门头沟,520.0,44544,3室1厅,116.74,12.0,2021-03-30
苏州,昆山,240.0,20169,4室2厅,119.0,9.0,2020-06-11
南京,江宁,309.0,24642,3室2厅,125.4,18.0,2020-09-04
上海,静安,275.0,54880,1室1厅,50.11,6.0,2021-03-11
北京,朝阳,1730.0,103093,3室1厅,167.81,33.0,2021-02-04
北京,通州,289.0,34533,2室1厅,83.69,6.0,2020-09-14
南京,鼓楼,550.0,67147,3室1厅,81.91,7.0,2021-03-04
北京,昌平,450.0,42518,2室2厅,105.84,15.0,2021-03-07
上海,浦东,478.0,69812,2室1厅,68.47,6.0,2021-02-06
北京,朝阳,345.0,79311,1室1厅,43.5,6.0,2021-03-27
上海,杨浦,275.0,60814,1室1厅,45.22,6.0,2021-03-22
上海,浦东,395.0,51113,2室2厅,77.28,6.0,2021-03-13
北京,丰台,510.0,68137,2室1厅,74.85,24.0,2021-03-28
南京,鼓楼,520.0,67771,3室1厅,76.73,7.0,2020-08-17
上海,黄浦,490.0,108073,1室1厅,45.34,29.0,2021-03-30
北京,海淀,350.0,57996,1室1厅,60.35,15.0,2021-03-25
南京,栖霞,143.0,25062,2室1厅,57.06,6.0,2021-02-26
上海,闵行,835.0,83002,2室2厅,100.6,5.0,2021-03-03
上海,闵行,1290.0,97425,3室2厅,132.41,12.0,2020-08-20
上海,嘉定,330.0,45101,2室2厅,73.17,5.0,2021-02-27
苏州,工业园区,194.0,23848,2室1厅,81.35,25.0,2021-01-14
北京,海淀,910.0,100431,3室1厅,90.61,18.0,2021-03-21
南京,江宁,174.0,23266,2室2厅,74.79,18.0,2021-03-21
南京,浦口,170.0,19563,2室2厅,86.9,6.0,2019-10-15
苏州,昆山,150.0,16130,2室2厅,93.0,18.0,2021-03-28
成都,高新西,108.0,12086,3室2厅,89.36,24.0,2021-03-09
南京,鼓楼,275.0,45455,2室1厅,60.5,9.0,2021-01-29
上海,黄浦,1328.0,113176,3室2厅,117.34,7.0,2020-11-20
北京,东城,600.0,104276,2室1厅,57.54,6.0,2021-03-03
苏州,昆山,276.0,24000,3室2厅,115.0,11.0,2020-09-09
北京,朝阳,760.0,46003,3室1厅,165.21,26.0,2021-03-19
上海,闵行,630.0,91637,2室1厅,68.75,6.0,2021-02-06
上海,长宁,379.0,71699,2室1厅,52.86,6.0,2021-03-11
苏州,工业园区,366.0,36996,3室2厅,98.93,12.0,2021-02-27
南京,秦淮,158.0,53560,1室1厅,29.5,4.0,2021-03-30
北京,朝阳,960.0,77853,3室2厅,123.31,16.0,2021-03-25
上海,奉贤,408.0,42456,2室2厅,96.1,17.0,2021-03-08
南京,江宁,550.0,31792,4室2厅,173.0,6.0,2020-05-23
北京,昌平,215.0,51374,1室1厅,41.85,29.0,2021-03-29
南京,栖霞,328.0,37775,3室2厅,86.83,27.0,2020-07-18
苏州,相城,425.0,22097,4室2厅,192.34,3.0,2020-11-13
上海,松江,445.0,54448,3室1厅,81.73,20.0,2021-02-26
苏州,吴中,182.0,21665,2室2厅,84.01,16.0,2021-03-12
成都,郫都,78.0,11712,2室1厅,66.6,31.0,2020-07-12
北京,昌平,570.0,63214,2室1厅,90.17,28.0,2021-03-27
南京,玄武,250.0,44382,2室1厅,56.33,7.0,2021-02-20
成都,锦江,98.0,19074,2室1厅,51.38,34.0,2021-03-21
北京,朝阳,760.0,54634,3室2厅,139.11,18.0,2021-02-03
苏州,高新,182.0,22879,2室2厅,79.55,32.0,2021-03-24
成都,青羊,155.0,24924,2室1厅,62.19,7.0,2021-03-15
苏州,相城,140.0,20370,2室2厅,68.73,6.0,2021-02-20
成都,青羊,215.0,24432,3室1厅,88.0,20.0,2019-03-18
北京,通州,469.0,51269,2室1厅,91.48,27.0,2021-03-23
成都,锦江,115.0,14569,2室1厅,78.94,18.0,2021-04-01
上海,浦东,550.0,52758,3室2厅,104.25,6.0,2021-03-21
苏州,吴中,298.0,20991,3室2厅,141.97,5.0,2020-10-08
南京,秦淮,425.3,50710,3室2厅,83.87,6.0,2021-03-27
成都,金牛,132.0,18950,2室1厅,69.66,32.0,2021-01-17
上海,浦东,995.0,85014,3室2厅,117.04,6.0,2021-03-12
成都,温江,167.0,11786,4室2厅,141.7,20.0,2020-06-26
南京,玄武,280.0,36954,2室1厅,75.77,30.0,2021-03-13
上海,浦东,249.0,56591,1室1厅,44.0,5.0,2021-03-29
苏州,工业园区,429.0,43571,3室2厅,98.46,27.0,2020-12-28
上海,浦东,409.0,82228,1室1厅,49.74,6.0,2021-03-26
上海,宝山,668.0,53789,3室2厅,124.19,6.0,2021-03-13
北京,海淀,1200.0,118812,2室1厅,101.0,17.0,2021-03-17
南京,鼓楼,335.0,51075,2室1厅,65.59,6.0,2021-03-07
苏州,吴江,190.0,16385,3室2厅,115.96,15.0,2020-05-09
成都,金牛,135.0,13633,3室1厅,99.03,27.0,2021-03-27
苏州,姑苏,196.0,21900,3室1厅,89.5,6.0,2021-03-31
南京,江宁,245.0,28383,3室2厅,86.32,28.0,2020-11-11
南京,秦淮,328.0,44548,3室1厅,73.63,11.0,2021-01-09
上海,松江,1150.0,53263,4室2厅,215.91,3.0,2021-03-19
南京,鼓楼,293.0,47705,3室2厅,61.42,5.0,2021-03-29
上海,浦东,270.0,32883,2室1厅,82.11,6.0,2021-01-22
成都,锦江,270.0,21866,3室1厅,123.48,32.0,2021-03-25
苏州,相城,194.0,16725,3室2厅,116.0,17.0,2021-03-22
北京,朝阳,560.0,63521,3室1厅,88.16,19.0,2020-08-14
北京,丰台,730.0,65873,2室1厅,110.82,9.0,2020-11-27
北京,朝阳,385.0,70799,2室1厅,54.38,5.0,2021-03-11
成都,金牛,150.0,16378,2室2厅,91.59,30.0,2021-03-28
成都,成华,215.0,24333,2室1厅,88.36,32.0,2021-03-30
苏州,昆山,205.0,19878,3室2厅,103.13,35.0,2021-02-20
成都,温江,90.0,9638,3室1厅,93.39,33.0,2021-03-09
成都,金牛,119.0,18152,2室2厅,65.56,33.0,2021-03-31
成都,青羊,215.0,20457,3室2厅,105.1,8.0,2021-03-12
成都,成华,158.0,16505,2室1厅,95.73,16.0,2021-03-21
南京,秦淮,226.0,36189,2室1厅,62.45,7.0,2021-04-01
上海,浦东,420.0,48443,2室1厅,86.7,11.0,2021-01-24
上海,宝山,883.0,81699,3室2厅,108.08,14.0,2021-02-20
成都,天府新区,176.0,21285,2室1厅,82.69,24.0,2020-10-30
上海,闵行,375.0,50979,2室1厅,73.56,6.0,2021-03-31
南京,秦淮,188.0,28555,2室1厅,65.84,11.0,2020-10-21
上海,宝山,475.0,39012,3室1厅,121.76,6.0,2021-02-27
苏州,相城,288.0,26851,4室1厅,107.26,16.0,2021-03-20
北京,丰台,390.0,49168,2室1厅,79.32,15.0,2021-04-01
成都,郫都,97.0,10737,4室2厅,90.35,25.0,2020-04-13
北京,大兴,299.0,41719,2室1厅,71.67,6.0,2021-03-25
上海,闵行,365.0,62023,1室1厅,58.85,11.0,2021-03-14
南京,雨花台,143.0,21236,2室2厅,67.34,27.0,2021-02-19
北京,朝阳,685.0,78045,2室1厅,87.77,21.0,2021-03-07
上海,浦东,410.0,72057,2室1厅,56.9,6.0,2021-03-16
南京,浦口,200.0,22156,3室1厅,90.27,18.0,2020-10-11
南京,建邺,520.0,56800,2室1厅,91.55,25.0,2021-03-14
南京,玄武,380.0,30371,3室2厅,125.12,12.0,2021-03-07
北京,顺义,400.0,42026,3室1厅,95.18,11.0,2021-03-30
南京,江宁,182.0,19783,3室2厅,92.0,11.0,2021-02-27
南京,鼓楼,675.0,55574,3室2厅,121.46,32.0,2021-03-19
上海,闵行,540.0,74268,2室2厅,72.71,7.0,2021-03-18
成都,高新,165.0,25092,2室1厅,65.76,39.0,2021-03-10
南京,栖霞,298.0,27156,3室2厅,109.74,11.0,2021-03-07
南京,浦口,204.0,20484,3室2厅,99.59,34.0,2021-03-14
南京,玄武,276.0,29678,3室2厅,93.0,7.0,2020-12-14
北京,海淀,590.0,103874,2室1厅,56.8,6.0,2021-03-31
成都,武侯,156.0,17552,2室1厅,88.88,16.0,2021-03-27
上海,闵行,889.0,65522,3室2厅,135.68,3.0,2021-03-11
南京,秦淮,259.0,43167,3室1厅,60.0,6.0,2021-03-21
成都,双流,86.8,13059,2室1厅,66.47,16.0,2021-04-01
南京,玄武,210.0,38839,2室1厅,54.07,5.0,2021-03-31
南京,浦口,240.0,25885,2室1厅,92.72,18.0,2020-09-02
南京,雨花台,435.0,38313,3室2厅,113.54,18.0,2021-03-28
南京,江宁,169.0,17675,3室2厅,95.62,6.0,2020-09-28
南京,鼓楼,248.0,35218,3室1厅,70.42,6.0,2020-07-26
上海,嘉定,378.0,45642,2室2厅,82.82,18.0,2021-03-03
南京,栖霞,299.0,35955,3室2厅,83.16,27.0,2021-01-18
上海,虹口,550.0,71318,2室1厅,77.12,14.0,2021-01-25
苏州,工业园区,878.0,62054,4室1厅,141.49,14.0,2020-11-25
南京,江宁,268.0,31541,2室1厅,84.97,27.0,2021-02-22
南京,鼓楼,193.0,33031,2室1厅,58.43,7.0,2020-08-15
成都,高新,409.0,29523,3室2厅,138.54,29.0,2021-03-20
北京,海淀,650.0,124283,2室1厅,52.3,5.0,2021-03-15
南京,浦口,153.0,20129,2室2厅,76.01,11.0,2020-04-25
北京,朝阳,695.0,55788,3室2厅,124.58,27.0,2021-03-28
苏州,吴中,365.0,27589,4室2厅,132.3,31.0,2020-05-21
北京,门头沟,426.0,47700,3室1厅,89.31,21.0,2021-03-21
上海,浦东,390.0,65404,2室2厅,59.63,6.0,2021-02-02
北京,朝阳,703.0,85764,3室1厅,81.97,17.0,2021-03-27
